agents,kmax,percent,ratio,profit,distance
4,21,-1,-1.00,155,383160.23
4,21,-1,-1.00,180,449782.68
4,21,-1,-1.00,205,518688.54
4,21,-1,-1.00,230,735597.68
4,21,-1,-1.00,255,784461.69
4,21,-1,-1.00,280,936400.51
4,23,-1,-1.00,5,60971.98
4,23,-1,-1.00,30,86586.50
4,23,-1,-1.00,55,169130.77
4,23,-1,-1.00,80,196038.63
4,23,-1,-1.00,105,246757.20
4,23,-1,-1.00,130,344684.99
4,23,-1,-1.00,155,384304.93
4,23,-1,-1.00,180,450926.98
4,23,-1,-1.00,205,515122.05
4,23,-1,-1.00,230,742527.14
4,23,-1,-1.00,255,776034.71
4,23,-1,-1.00,280,952073.08
4,25,-1,-1.00,5,60971.98
4,25,-1,-1.00,30,86586.50
4,25,-1,-1.00,55,169130.77
4,25,-1,-1.00,80,196038.63
4,25,-1,-1.00,105,246770.80
4,25,-1,-1.00,130,344879.28
4,25,-1,-1.00,155,384024.56
4,25,-1,-1.00,180,449331.81
4,25,-1,-1.00,205,511698.40
4,25,-1,-1.00,230,741589.78
4,25,-1,-1.00,255,780101.62
4,25,-1,-1.00,280,942718.30
4,27,-1,-1.00,5,60971.98
4,27,-1,-1.00,30,86586.50
4,27,-1,-1.00,55,169130.77
4,27,-1,-1.00,80,196038.63
4,27,-1,-1.00,105,246629.79
4,27,-1,-1.00,130,344360.92
4,27,-1,-1.00,155,383215.36
4,27,-1,-1.00,180,451131.92
4,27,-1,-1.00,205,511939.03
4,27,-1,-1.00,230,739314.45
4,27,-1,-1.00,255,774966.02
4,27,-1,-1.00,280,923278.06
4,29,-1,-1.00,5,60971.98
4,29,-1,-1.00,30,86586.50
4,29,-1,-1.00,55,169130.77
4,29,-1,-1.00,80,196038.63
4,29,-1,-1.00,105,246757.20
4,29,-1,-1.00,130,344398.43
4,29,-1,-1.00,155,383679.94
4,29,-1,-1.00,180,449224.19
4,29,-1,-1.00,205,516082.35
4,29,-1,-1.00,230,745359.94
4,29,-1,-1.00,255,780735.12
4,29,-1,-1.00,280,915384.03
4,31,-1,-1.00,5,60971.98
4,31,-1,-1.00,30,86586.50
4,31,-1,-1.00,55,169130.77
4,31,-1,-1.00,80,196038.63
4,31,-1,-1.00,105,246757.20
4,31,-1,-1.00,130,344297.95
4,31,-1,-1.00,155,383832.08
4,31,-1,-1.00,180,450045.68
4,31,-1,-1.00,205,510422.52
4,31,-1,-1.00,230,744622.86
4,31,-1,-1.00,255,774876.42
4,31,-1,-1.00,280,894495.33
4,33,-1,-1.00,5,60971.98
4,33,-1,-1.00,30,86586.50
4,33,-1,-1.00,55,169130.77
4,33,-1,-1.00,80,196038.63
4,33,-1,-1.00,105,246855.59
4,33,-1,-1.00,130,344870.22
4,33,-1,-1.00,155,384298.58
4,33,-1,-1.00,180,450322.35
4,33,-1,-1.00,205,510879.73
4,33,-1,-1.00,230,737454.19
4,33,-1,-1.00,255,782655.64
4,33,-1,-1.00,280,913699.11
4,35,-1,-1.00,5,60971.98
4,35,-1,-1.00,30,86586.50
4,35,-1,-1.00,55,169130.77
4,35,-1,-1.00,80,196038.63
4,35,-1,-1.00,105,246751.76
4,35,-1,-1.00,130,344390.61
4,35,-1,-1.00,155,383723.91
4,35,-1,-1.00,180,449841.83
4,35,-1,-1.00,205,510325.98
4,35,-1,-1.00,230,736166.92
4,35,-1,-1.00,255,774137.78
4,35,-1,-1.00,280,917396.74
4,37,-1,-1.00,5,60971.98
4,37,-1,-1.00,30,86586.50
4,37,-1,-1.00,55,169130.77
4,37,-1,-1.00,80,196038.63
4,37,-1,-1.00,105,246707.68
4,37,-1,-1.00,130,344396.74
4,37,-1,-1.00,155,383293.43
4,37,-1,-1.00,180,450027.07
4,37,-1,-1.00,205,510126.33
4,37,-1,-1.00,230,748510.48
4,37,-1,-1.00,255,766132.31
4,37,-1,-1.00,280,912071.31
4,39,-1,-1.00,5,60971.98
4,39,-1,-1.00,30,86586.50
4,39,-1,-1.00,55,169130.77
4,39,-1,-1.00,80,196038.63
4,39,-1,-1.00,105,246751.76
4,39,-1,-1.00,130,344409.55
4,39,-1,-1.00,155,383275.95
4,39,-1,-1.00,180,448984.49
4,39,-1,-1.00,205,511154.76
4,39,-1,-1.00,230,739085.62
4,39,-1,-1.00,255,784085.68
4,39,-1,-1.00,280,917423.38
8,1,-1,-1.00,5,60971.98
8,1,-1,-1.00,30,86586.50
8,1,-1,-1.00,55,169160.13
8,1,-1,-1.00,80,196093.17
8,1,-1,-1.00,105,251119.48
8,1,-1,-1.00,130,360651.78
8,1,-1,-1.00,155,404586.22
8,1,-1,-1.00,180,556047.41
8,1,-1,-1.00,205,867742.93
8,1,-1,-1.00,230,1002350.57
8,1,-1,-1.00,255,1279025.26
8,1,-1,-1.00,280,1563625.27
8,3,-1,-1.00,5,60971.98
8,3,-1,-1.00,30,86586.50
8,3,-1,-1.00,55,169160.13
8,3,-1,-1.00,80,196093.17
8,3,-1,-1.00,105,251119.48
8,3,-1,-1.00,130,360651.78
8,3,-1,-1.00,155,404452.70
8,3,-1,-1.00,180,555570.68
8,3,-1,-1.00,205,842863.96
8,3,-1,-1.00,230,996525.70
8,3,-1,-1.00,255,1259429.65
8,3,-1,-1.00,280,1539572.94
8,5,-1,-1.00,5,60971.98
8,5,-1,-1.00,30,86586.50
8,5,-1,-1.00,55,169160.13
8,5,-1,-1.00,80,196093.17
8,5,-1,-1.00,105,251119.48
8,5,-1,-1.00,130,360651.78
8,5,-1,-1.00,155,404452.70
8,5,-1,-1.00,180,552556.58
8,5,-1,-1.00,205,834464.75
8,5,-1,-1.00,230,999076.33
8,5,-1,-1.00,255,1241633.11
8,5,-1,-1.00,280,1521067.49
8,7,-1,-1.00,5,60971.98
8,7,-1,-1.00,30,86586.50
8,7,-1,-1.00,55,169160.13
8,7,-1,-1.00,80,196093.17
8,7,-1,-1.00,105,251119.48
8,7,-1,-1.00,130,360651.78
8,7,-1,-1.00,155,404464.73
8,7,-1,-1.00,180,552400.10
8,7,-1,-1.00,205,818576.91
8,7,-1,-1.00,230,994483.63
8,7,-1,-1.00,255,1231634.75
8,7,-1,-1.00,280,1518378.67
8,9,-1,-1.00,5,60971.98
8,9,-1,-1.00,30,86586.50
8,9,-1,-1.00,55,169160.13
8,9,-1,-1.00,80,196093.17
8,9,-1,-1.00,105,251119.48
8,9,-1,-1.00,130,360651.78
8,9,-1,-1.00,155,404355.09
8,9,-1,-1.00,180,552336.52
8,9,-1,-1.00,205,821699.98
8,9,-1,-1.00,230,993694.79
8,9,-1,-1.00,255,1233856.55
8,9,-1,-1.00,280,1514197.78
8,11,-1,-1.00,5,60971.98
8,11,-1,-1.00,30,86586.50
8,11,-1,-1.00,55,169160.13
8,11,-1,-1.00,80,196093.17
8,11,-1,-1.00,105,251119.48
8,11,-1,-1.00,130,360651.78
8,11,-1,-1.00,155,404464.73
8,11,-1,-1.00,180,552246.21
8,11,-1,-1.00,205,822226.12
8,11,-1,-1.00,230,993066.22
8,11,-1,-1.00,255,1236001.16
8,11,-1,-1.00,280,1513844.55
8,13,-1,-1.00,5,60971.98
8,13,-1,-1.00,30,86586.50
8,13,-1,-1.00,55,169160.13
8,13,-1,-1.00,80,196093.17
8,13,-1,-1.00,105,251119.48
8,13,-1,-1.00,130,360651.78
8,13,-1,-1.00,155,404452.70
8,13,-1,-1.00,180,551915.87
8,13,-1,-1.00,205,813937.63
8,13,-1,-1.00,230,997159.70
8,13,-1,-1.00,255,1229974.27
8,13,-1,-1.00,280,1500940.41
8,15,-1,-1.00,5,60971.98
8,15,-1,-1.00,30,86586.50
8,15,-1,-1.00,55,169160.13
8,15,-1,-1.00,80,196093.17
8,15,-1,-1.00,105,251119.48
8,15,-1,-1.00,130,360651.78
8,15,-1,-1.00,155,404452.70
8,15,-1,-1.00,180,552169.13
8,15,-1,-1.00,205,819488.04
8,15,-1,-1.00,230,992847.91
8,15,-1,-1.00,255,1231320.09
8,15,-1,-1.00,280,1497670.41
8,17,-1,-1.00,5,60971.98
8,17,-1,-1.00,30,86586.50
8,17,-1,-1.00,55,169160.13
8,17,-1,-1.00,80,196093.17
8,17,-1,-1.00,105,251119.48
8,17,-1,-1.00,130,360651.78
8,17,-1,-1.00,155,404194.44
8,17,-1,-1.00,180,552329.71
8,17,-1,-1.00,205,817559.53
8,17,-1,-1.00,230,996935.01
8,17,-1,-1.00,255,1227820.50
8,17,-1,-1.00,280,1505785.51
8,19,-1,-1.00,5,60971.98
8,19,-1,-1.00,30,86586.50
8,19,-1,-1.00,55,169160.13
8,19,-1,-1.00,80,196093.17
8,19,-1,-1.00,105,251119.48
8,19,-1,-1.00,130,360651.78
8,19,-1,-1.00,155,404468.87
8,19,-1,-1.00,180,551887.89
8,19,-1,-1.00,205,809418.28
8,19,-1,-1.00,230,991884.89
8,19,-1,-1.00,255,1226809.56
8,19,-1,-1.00,280,1503623.08
8,21,-1,-1.00,5,60971.98
8,21,-1,-1.00,30,86586.50
8,21,-1,-1.00,55,169160.13
8,21,-1,-1.00,80,196093.17
8,21,-1,-1.00,105,251119.48
8,21,-1,-1.00,130,360651.78
8,21,-1,-1.00,155,404452.70
8,21,-1,-1.00,180,552043.64
8,21,-1,-1.00,205,809717.15
8,21,-1,-1.00,230,988621.96
8,21,-1,-1.00,255,1224236.94
8,21,-1,-1.00,280,1506171.02
8,23,-1,-1.00,5,60971.98
8,23,-1,-1.00,30,86586.50
8,23,-1,-1.00,55,169160.13
8,23,-1,-1.00,80,196093.17
8,23,-1,-1.00,105,251119.48
8,23,-1,-1.00,130,360651.78
8,23,-1,-1.00,155,404464.73
8,23,-1,-1.00,180,548664.35
8,23,-1,-1.00,205,820455.03
8,23,-1,-1.00,230,993160.42
8,23,-1,-1.00,255,1215853.61
8,23,-1,-1.00,280,1500959.33
8,25,-1,-1.00,5,60971.98
8,25,-1,-1.00,30,86586.50
8,25,-1,-1.00,55,169160.13
8,25,-1,-1.00,80,196093.17
8,25,-1,-1.00,105,251119.48
8,25,-1,-1.00,130,360651.78
8,25,-1,-1.00,155,404315.84
8,25,-1,-1.00,180,548776.26
8,25,-1,-1.00,205,808568.20
8,25,-1,-1.00,230,989947.41
8,25,-1,-1.00,255,1215679.75
8,25,-1,-1.00,280,1496669.85
8,27,-1,-1.00,5,60971.98
8,27,-1,-1.00,30,86586.50
8,27,-1,-1.00,55,169160.13
8,27,-1,-1.00,80,196093.17
8,27,-1,-1.00,105,251119.48
8,27,-1,-1.00,130,360651.78
8,27,-1,-1.00,155,404432.80
8,27,-1,-1.00,180,548264.09
8,27,-1,-1.00,205,808872.87
8,27,-1,-1.00,230,991229.49
8,27,-1,-1.00,255,1225298.37
8,27,-1,-1.00,280,1506366.10
8,29,-1,-1.00,5,60971.98
8,29,-1,-1.00,30,86586.50
8,29,-1,-1.00,55,169160.13
8,29,-1,-1.00,80,196093.17
8,29,-1,-1.00,105,251119.48
8,29,-1,-1.00,130,360651.78
8,29,-1,-1.00,155,404432.80
8,29,-1,-1.00,180,551748.29
8,29,-1,-1.00,205,815971.92
8,29,-1,-1.00,230,989645.01
8,29,-1,-1.00,255,1209747.83
8,29,-1,-1.00,280,1504360.33
8,31,-1,-1.00,5,60971.98
8,31,-1,-1.00,30,86586.50
8,31,-1,-1.00,55,169160.13
8,31,-1,-1.00,80,196093.17
8,31,-1,-1.00,105,251119.48
8,31,-1,-1.00,130,360651.78
8,31,-1,-1.00,155,404271.05
8,31,-1,-1.00,180,551390.89
8,31,-1,-1.00,205,816554.61
8,31,-1,-1.00,230,985089.71
8,31,-1,-1.00,255,1205759.14
8,31,-1,-1.00,280,1502221.78
8,33,-1,-1.00,5,60971.98
8,33,-1,-1.00,30,86586.50
8,33,-1,-1.00,55,169160.13
8,33,-1,-1.00,80,196093.17
8,33,-1,-1.00,105,251119.48
8,33,-1,-1.00,130,360651.78
8,33,-1,-1.00,155,404420.78
8,33,-1,-1.00,180,555226.26
8,33,-1,-1.00,205,812235.19
8,33,-1,-1.00,230,989454.15
8,33,-1,-1.00,255,1216319.36
8,33,-1,-1.00,280,1489118.00
8,35,-1,-1.00,5,60971.98
8,35,-1,-1.00,30,86586.50
8,35,-1,-1.00,55,169160.13
8,35,-1,-1.00,80,196093.17
8,35,-1,-1.00,105,251119.48
8,35,-1,-1.00,130,360651.78
8,35,-1,-1.00,155,404432.80
8,35,-1,-1.00,180,555021.31
8,35,-1,-1.00,205,811441.26
8,35,-1,-1.00,230,987569.75
8,35,-1,-1.00,255,1211931.51
8,35,-1,-1.00,280,1492257.01
8,37,-1,-1.00,5,60971.98
8,37,-1,-1.00,30,86586.50
8,37,-1,-1.00,55,169160.13
8,37,-1,-1.00,80,196093.17
8,37,-1,-1.00,105,251119.48
8,37,-1,-1.00,130,360651.78
8,37,-1,-1.00,155,404162.51
8,37,-1,-1.00,180,548608.56
8,37,-1,-1.00,205,819182.83
8,37,-1,-1.00,230,990010.21
8,37,-1,-1.00,255,1207370.71
8,37,-1,-1.00,280,1491804.18
8,39,-1,-1.00,5,60971.98
8,39,-1,-1.00,30,86586.50
8,39,-1,-1.00,55,169160.13
8,39,-1,-1.00,80,196093.17
8,39,-1,-1.00,105,251119.48
8,39,-1,-1.00,130,360651.78
8,39,-1,-1.00,155,404452.68
8,39,-1,-1.00,180,554843.20
8,39,-1,-1.00,205,823532.04
8,39,-1,-1.00,230,990631.64
8,39,-1,-1.00,255,1218011.43
8,39,-1,-1.00,280,1496488.37
10,1,-1,-1.00,5,60971.98
10,1,-1,-1.00,30,86586.50
10,1,-1,-1.00,55,169160.13
10,1,-1,-1.00,80,196093.17
10,1,-1,-1.00,105,251119.48
10,1,-1,-1.00,130,360651.78
10,1,-1,-1.00,155,413554.91
10,1,-1,-1.00,180,557131.55
10,1,-1,-1.00,205,893663.66
10,1,-1,-1.00,230,1013578.59
10,1,-1,-1.00,255,1390128.86
10,1,-1,-1.00,280,1679504.12
10,3,-1,-1.00,5,60971.98
10,3,-1,-1.00,30,86586.50
10,3,-1,-1.00,55,169160.13
10,3,-1,-1.00,80,196093.17
10,3,-1,-1.00,105,251119.48
10,3,-1,-1.00,130,360651.78
10,3,-1,-1.00,155,413554.91
10,3,-1,-1.00,180,557109.70
10,3,-1,-1.00,205,880436.50
10,3,-1,-1.00,230,1011807.33
10,3,-1,-1.00,255,1335074.68
10,3,-1,-1.00,280,1655783.73
10,5,-1,-1.00,5,60971.98
10,5,-1,-1.00,30,86586.50
10,5,-1,-1.00,55,169160.13
10,5,-1,-1.00,80,196093.17
10,5,-1,-1.00,105,251119.48
10,5,-1,-1.00,130,360651.78
10,5,-1,-1.00,155,413554.91
10,5,-1,-1.00,180,557118.69
10,5,-1,-1.00,205,873219.32
10,5,-1,-1.00,230,1011613.19
10,5,-1,-1.00,255,1326428.59
10,5,-1,-1.00,280,1651254.60
10,7,-1,-1.00,5,60971.98
10,7,-1,-1.00,30,86586.50
10,7,-1,-1.00,55,169160.13
10,7,-1,-1.00,80,196093.17
10,7,-1,-1.00,105,251119.48
10,7,-1,-1.00,130,360651.78
10,7,-1,-1.00,155,413554.91
10,7,-1,-1.00,180,557094.10
10,7,-1,-1.00,205,871043.97
10,7,-1,-1.00,230,1010858.95
10,7,-1,-1.00,255,1338185.27
10,7,-1,-1.00,280,1639441.69
10,9,-1,-1.00,5,60971.98
10,9,-1,-1.00,30,86586.50
10,9,-1,-1.00,55,169160.13
10,9,-1,-1.00,80,196093.17
10,9,-1,-1.00,105,251119.48
10,9,-1,-1.00,130,360651.78
10,9,-1,-1.00,155,413554.91
10,9,-1,-1.00,180,557119.81
10,9,-1,-1.00,205,875000.44
10,9,-1,-1.00,230,1009807.89
10,9,-1,-1.00,255,1333352.80
10,9,-1,-1.00,280,1637309.52
10,11,-1,-1.00,5,60971.98
10,11,-1,-1.00,30,86586.50
10,11,-1,-1.00,55,169160.13
10,11,-1,-1.00,80,196093.17
10,11,-1,-1.00,105,251119.48
10,11,-1,-1.00,130,360651.78
10,11,-1,-1.00,155,413554.91
10,11,-1,-1.00,180,557049.75
10,11,-1,-1.00,205,876469.43
10,11,-1,-1.00,230,1009010.81
10,11,-1,-1.00,255,1323304.55
10,11,-1,-1.00,280,1637712.00
10,13,-1,-1.00,5,60971.98
10,13,-1,-1.00,30,86586.50
10,13,-1,-1.00,55,169160.13
10,13,-1,-1.00,80,196093.17
10,13,-1,-1.00,105,251119.48
10,13,-1,-1.00,130,360651.78
10,13,-1,-1.00,155,413554.91
10,13,-1,-1.00,180,557046.07
10,13,-1,-1.00,205,867569.94
10,13,-1,-1.00,230,1009856.92
10,13,-1,-1.00,255,1327060.69
10,13,-1,-1.00,280,1632060.68
10,15,-1,-1.00,5,60971.98
10,15,-1,-1.00,30,86586.50
10,15,-1,-1.00,55,169160.13
10,15,-1,-1.00,80,196093.17
10,15,-1,-1.00,105,251119.48
10,15,-1,-1.00,130,360651.78
10,15,-1,-1.00,155,413554.91
10,15,-1,-1.00,180,557041.14
10,15,-1,-1.00,205,867231.97
10,15,-1,-1.00,230,1009719.93
10,15,-1,-1.00,255,1326447.05
10,15,-1,-1.00,280,1635535.48
10,17,-1,-1.00,5,60971.98
10,17,-1,-1.00,30,86586.50
10,17,-1,-1.00,55,169160.13
10,17,-1,-1.00,80,196093.17
10,17,-1,-1.00,105,251119.48
10,17,-1,-1.00,130,360651.78
10,17,-1,-1.00,155,413554.91
10,17,-1,-1.00,180,557007.26
10,17,-1,-1.00,205,875232.62
10,17,-1,-1.00,230,1005598.21
10,17,-1,-1.00,255,1325664.24
10,17,-1,-1.00,280,1634432.58
10,19,-1,-1.00,5,60971.98
10,19,-1,-1.00,30,86586.50
10,19,-1,-1.00,55,169160.13
10,19,-1,-1.00,80,196093.17
10,19,-1,-1.00,105,251119.48
10,19,-1,-1.00,130,360651.78
10,19,-1,-1.00,155,413554.91
10,19,-1,-1.00,180,557029.74
10,19,-1,-1.00,205,874845.76
10,19,-1,-1.00,230,1009155.71
10,19,-1,-1.00,255,1333254.73
10,19,-1,-1.00,280,1626374.87
10,21,-1,-1.00,5,60971.98
10,21,-1,-1.00,30,86586.50
10,21,-1,-1.00,55,169160.13
10,21,-1,-1.00,80,196093.17
10,21,-1,-1.00,105,251119.48
10,21,-1,-1.00,130,360651.78
10,21,-1,-1.00,155,413554.91
10,21,-1,-1.00,180,557100.00
10,21,-1,-1.00,205,871251.88
10,21,-1,-1.00,230,1004843.54
10,21,-1,-1.00,255,1320175.97
10,21,-1,-1.00,280,1632739.42
10,23,-1,-1.00,5,60971.98
10,23,-1,-1.00,30,86586.50
10,23,-1,-1.00,55,169160.13
10,23,-1,-1.00,80,196093.17
10,23,-1,-1.00,105,251119.48
10,23,-1,-1.00,130,360651.78
10,23,-1,-1.00,155,413554.91
10,23,-1,-1.00,180,557051.26
10,23,-1,-1.00,205,874092.98
10,23,-1,-1.00,230,1009570.44
10,23,-1,-1.00,255,1329057.31
10,23,-1,-1.00,280,1632319.43
10,25,-1,-1.00,5,60971.98
10,25,-1,-1.00,30,86586.50
10,25,-1,-1.00,55,169160.13
10,25,-1,-1.00,80,196093.17
10,25,-1,-1.00,105,251119.48
10,25,-1,-1.00,130,360651.78
10,25,-1,-1.00,155,413554.91
10,25,-1,-1.00,180,557041.14
10,25,-1,-1.00,205,870590.88
10,25,-1,-1.00,230,1008612.54
10,25,-1,-1.00,255,1332653.48
10,25,-1,-1.00,280,1630286.39
10,27,-1,-1.00,5,60971.98
10,27,-1,-1.00,30,86586.50
10,27,-1,-1.00,55,169160.13
10,27,-1,-1.00,80,196093.17
10,27,-1,-1.00,105,251119.48
10,27,-1,-1.00,130,360651.78
10,27,-1,-1.00,155,413554.91
10,27,-1,-1.00,180,557101.00
10,27,-1,-1.00,205,870330.18
10,27,-1,-1.00,230,1008392.47
10,27,-1,-1.00,255,1319339.68
10,27,-1,-1.00,280,1632063.24
10,29,-1,-1.00,5,60971.98
10,29,-1,-1.00,30,86586.50
10,29,-1,-1.00,55,169160.13
10,29,-1,-1.00,80,196093.17
10,29,-1,-1.00,105,251119.48
10,29,-1,-1.00,130,360651.78
10,29,-1,-1.00,155,413554.91
10,29,-1,-1.00,180,557041.14
10,29,-1,-1.00,205,874941.50
10,29,-1,-1.00,230,1009194.30
10,29,-1,-1.00,255,1324241.71
10,29,-1,-1.00,280,1632578.14
10,31,-1,-1.00,5,60971.98
10,31,-1,-1.00,30,86586.50
10,31,-1,-1.00,55,169160.13
10,31,-1,-1.00,80,196093.17
10,31,-1,-1.00,105,251119.48
10,31,-1,-1.00,130,360651.78
10,31,-1,-1.00,155,413554.91
10,31,-1,-1.00,180,557048.08
10,31,-1,-1.00,205,874256.66
10,31,-1,-1.00,230,1009338.45
10,31,-1,-1.00,255,1314984.81
10,31,-1,-1.00,280,1629271.37
10,33,-1,-1.00,5,60971.98
10,33,-1,-1.00,30,86586.50
10,33,-1,-1.00,55,169160.13
10,33,-1,-1.00,80,196093.17
10,33,-1,-1.00,105,251119.48
10,33,-1,-1.00,130,360651.78
10,33,-1,-1.00,155,413554.91
10,33,-1,-1.00,180,556914.16
10,33,-1,-1.00,205,874394.15
10,33,-1,-1.00,230,1008748.83
10,33,-1,-1.00,255,1318360.55
10,33,-1,-1.00,280,1624006.37
10,35,-1,-1.00,5,60971.98
10,35,-1,-1.00,30,86586.50
10,35,-1,-1.00,55,169160.13
10,35,-1,-1.00,80,196093.17
10,35,-1,-1.00,105,251119.48
10,35,-1,-1.00,130,360651.78
10,35,-1,-1.00,155,413554.91
10,35,-1,-1.00,180,557101.00
10,35,-1,-1.00,205,870301.75
10,35,-1,-1.00,230,1008438.65
10,35,-1,-1.00,255,1322964.41
10,35,-1,-1.00,280,1621366.41
10,37,-1,-1.00,5,60971.98
10,37,-1,-1.00,30,86586.50
10,37,-1,-1.00,55,169160.13
10,37,-1,-1.00,80,196093.17
10,37,-1,-1.00,105,251119.48
10,37,-1,-1.00,130,360651.78
10,37,-1,-1.00,155,413554.91
10,37,-1,-1.00,180,557100.00
10,37,-1,-1.00,205,870238.91
10,37,-1,-1.00,230,1008706.36
10,37,-1,-1.00,255,1315038.13
10,37,-1,-1.00,280,1627588.18
10,39,-1,-1.00,5,60971.98
10,39,-1,-1.00,30,86586.50
10,39,-1,-1.00,55,169160.13
10,39,-1,-1.00,80,196093.17
10,39,-1,-1.00,105,251119.48
10,39,-1,-1.00,130,360651.78
10,39,-1,-1.00,155,413554.91
10,39,-1,-1.00,180,557094.10
10,39,-1,-1.00,205,870458.79
10,39,-1,-1.00,230,1008527.77
10,39,-1,-1.00,255,1319622.93
10,39,-1,-1.00,280,1621110.08
